rank,name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus,players,color_O,color_D,color_Diff
1434,Jaquan Womack,Towson,-0.868399,1.67168,0.803281,949,-0.70598292181824,0.804645109391508,0.0986621875732682,101.914723713542,98.1423133623012,3.77241035124103,60,2550059,#E5EFF7,#FFE2BE,#FFF9F3
1435,Jackson Munro,Dartmouth,1.29294,-0.490563,0.802377,1096,2.04702262356861,-0.171647290482057,1.87537533308655,102.780141402691,112.787552689227,-10.0074112865358,-83,1932314,#FFF2E2,#E8F1F8,#FFF9F3
1436,Nakavieon White,Georgia Southern,1.07903,-0.276814,0.802216,1276,0.0178291495275382,0.645961615993134,0.663790765520672,110.212412885635,114.860380834954,-4.64796794931932,-7,2281060,#FFF4E7,#F2F7FB,#FFF9F3
1437,Andrea Holden,Wright State,-1.14208,1.94191,0.79983,782,-0.386601824294771,1.61784936509231,1.23124754079754,103.28861595841,101.451439018033,1.83717694037706,27,2320400,#DDE9F5,#FFDEB4,#FFF9F3
1438,Gus Etchison,Idaho State,1.6982,-0.900723,0.797477,669,3.84168530877695,-0.233187485422121,3.60849782335483,105.757902331362,114.789307782388,-9.03140545102672,-22,1695200,#FFEED9,#D5E5F3,#FFF9F3
1439,Richard Goods,Stony Brook,0.362306,0.433602,0.795908,1245,0.486485051529287,0.774450751545624,1.26093580307491,104.636966526225,110.226862995631,-5.58989646940564,-35,2273129,#FFFBF7,#FFF7EE,#FFF9F3
1440,James Okonkwo,Utah,-0.239556,1.03343,0.793874,1062,-0.17150659524915,1.21511761577527,1.04361102052612,108.313159994982,106.473358636793,1.83980135818946,-122,1698336,#F7FAFC,#FFEDD7,#FFF9F3
1441,Ose Okojie,Howard,0.170938,0.620501,0.791439,1342,1.10054216584794,-0.562822870633092,0.537719295214846,101.469211062361,98.7815257840027,2.68768527835852,177,1936261,#FFFDFB,#FFF4E7,#FFF9F3
1442,Zion Sensley,UC Santa Barbara,1.11726,-0.32619,0.79107,1280,1.05982546129748,-0.173949436385723,0.885876024911757,110.955861194937,110.609408080725,0.346453114212331,53,2305476,#FFF4E6,#F0F5FA,#FFF9F3
1443,Fatt Hill,George Mason,0.204907,0.579727,0.784634,896,0.499219401999211,0.923974788730079,1.42319419072929,109.963081408131,104.796370231035,5.16671117709635,29,2292687,#FFFDFA,#FFF5E8,#FFF9F3
1444,Bol Dengdit,UC San Diego,0.251542,0.532881,0.784423,1281,0.789915085863652,-0.395684145327405,0.394230940536247,103.357634800012,100.034677561032,3.32295723898,67,1909596,#FFFCF9,#FFF5EA,#FFF9F3
1445,Adria Rodriguez,Washington State,-0.722999,1.49979,0.776791,1050,-0.218099563091589,1.43688416013539,1.2187845970438,105.544418079982,105.53166851469,0.0127495652924026,-30,2506888,#E9F1F8,#FFE5C5,#FFF9F3
1446,Xavier Lipscomb,Mount St. Mary's,1.16766,-0.392757,0.774903,1718,1.66360814625243,-0.591608259945435,1.071999886307,98.4321522097127,107.927319862191,-9.49516765247856,-72,1594831,#FFF3E5,#EDF3F9,#FFF9F3
1447,Bahsil Laster,UT Arlington,-0.520051,1.2947,0.774649,970,-1.10910502144498,-0.537664287028808,-1.64676930847379,102.390975361888,95.6525589722458,6.73841638964227,88,2540417,#EFF5FA,#FFE9CD,#FFF9F3
1448,Andre Henry,UC Irvine,0.764485,0.00761127,0.77209627,1184,1.16083209988427,-0.682193159860808,0.478638940023461,103.034365676052,101.333076220223,1.70128945582966,69,1591590,#FFF7EE,#FFFEFE,#FFFAF3
1449,Jamison Guerra,Idaho State,2.09675,-1.32747,0.76928,1248,2.63538836390641,-0.528606451449217,2.10678191245719,107.18900575433,115.16686843679,-7.97786268245981,-87,2472220,#FFEAD0,#C2D9ED,#FFFAF3
1450,Alex Chaikin,UC San Diego,1.13545,-0.371098,0.764352,1442,0.811346039429584,-1.0972584239076,-0.285912384478016,104.147262286868,102.432066721443,1.71519556542534,103,2313887,#FFF3E6,#EEF4FA,#FFFAF3
1451,Adam Harakow,Wyoming,1.46648,-0.703487,0.762993,975,1.36758984707569,0.0955359207929851,1.46312576786867,114.876366670565,110.052631829008,4.82373484155638,47,2098197,#FFF0DE,#DEEBF5,#FFFAF3
1452,Salim London,UAB,-0.0993476,0.862051,0.7627034,1050,-0.246314096580172,-0.034163223260642,-0.280477319840814,106.597223486038,100.313781170765,6.28344231527294,69,2491802,#FCFDFE,#FFF0DD,#FFFAF3
1453,David Castillo,Kansas State,0.804896,-0.0434348,0.7614612,1652,1.36595973655942,-0.0916516507095369,1.27430808584989,108.589090129837,104.435599036128,4.15349109370933,-97,2313647,#FFF7ED,#FDFDFE,#FFFAF3
1454,Bradey Henige,California Baptist,-0.30286,1.06355,0.76069,1073,-0.671104361740419,-0.835707240968782,-1.5068116027092,105.395011259423,98.6070060788743,6.78800518054847,104,2282119,#F5F9FC,#FFECD6,#FFFAF3
1455,Mike Loughnane,Northeastern,2.13754,-1.37705,0.76049,1669,2.09841333067622,-0.109850241544782,1.98856308913144,105.449603193676,118.027044842316,-12.5774416486399,-161,2116903,#FFEAD0,#C0D8EC,#FFFAF3
1456,Dayan Nessah,Cleveland State,1.53744,-0.778253,0.759187,1132,1.66654195334995,0.693307671073158,2.35984962442311,110.251826508395,120.596741797982,-10.3449152895874,-103,2299979,#FFF0DD,#DBE9F4,#FFFAF3
1457,Jayce Nathaniel,Illinois-Chicago,0.482035,0.274537,0.756572,1068,1.20801189817604,-0.198813473402758,1.00919842477328,105.909190687899,102.759477799645,3.14971288825345,19,2319952,#FFFAF4,#FFFAF4,#FFFAF3
1458,C.J. O'Hara,Green Bay,0.932951,-0.176674,0.756277,1688,0.997255324493188,0.0565538778469947,1.05380920234018,108.546370804069,111.050967453773,-2.50459664970344,-30,2302985,#FFF5EA,#F6FAFC,#FFFAF3
1459,Nasir Mann,Queens,2.23864,-1.48304,0.7556,1779,2.31552135955452,0.213545353818232,2.52906671337276,114.33466908115,118.058054620371,-3.72338553922038,-17,2126406,#FFE9CD,#BBD5EB,#FFFAF3
1460,Jack Payne,Idaho,0.472449,0.280636,0.753085,1148,0.388598718669542,-0.144411138512028,0.244187580157514,102.991489361677,106.743369941545,-3.75188057986813,2,1921971,#FFFAF4,#FFFAF4,#FFFAF3
1461,Jacob Walker,Sam Houston State,1.58799,-0.835402,0.752588,1336,1.38805412311847,-0.249530446369038,1.13852367674944,111.954905172599,109.031313319126,2.92359185347257,52,2550315,#FFEFDC,#D8E7F3,#FFFAF3
1462,Simon Hildebrandt,Washington State,1.01776,-0.269001,0.748759,778,0.449846758679345,-0.0219005610126084,0.427946197666736,113.399508186388,109.132143439532,4.26736474685641,23,2321217,#FFF5E8,#F2F7FB,#FFFAF4
1463,Te'Jon Sawyer,Montana,0.389976,0.358665,0.748641,1518,-0.29371527524122,0.400033853700344,0.106318578459123,103.827319011155,106.905537827605,-3.07821881645012,-34,1615169,#FFFBF6,#FFF8F1,#FFFAF4
1464,Ja'Corey Robinson,Austin Peay,0.228261,0.519043,0.747304,818,0.179213967659913,0.753599915294899,0.932813882954813,108.942801575229,105.284664147919,3.6581374273102,63,2474115,#FFFCF9,#FFF6EB,#FFFAF4
1465,Zaide Lowery,Marquette,-0.0606081,0.806017,0.7454089,466,-0.15268566141174,-0.252726745430401,-0.405412406842141,102.623172342111,97.3026415377791,5.32053080433237,21,2128699,#FDFDFE,#FFF1E0,#FFFAF4
1466,Jacob Conner,Dayton,-0.381498,1.12609,0.744592,948,0.0512465458330989,0.801242668387541,0.85248921422064,104.345856898021,98.3106450704382,6.03521182758298,51,1925051,#F3F7FB,#FFEBD3,#FFFAF4
1467,Trent Johnson,Houston Christian,1.01645,-0.276734,0.739716,1485,2.01952309724542,-0.350063658900166,1.66945943834525,98.5595311392644,111.793132677858,-13.2336015385936,-129,2092809,#FFF5E8,#F2F7FB,#FFFAF4
1468,Myles Rice,Maryland,-0.744779,1.48443,0.739651,476,-0.962854214518344,0.679774447134601,-0.283079767383742,95.971344772717,102.613571570726,-6.64222679800942,-104,1681122,#E8F1F8,#FFE5C5,#FFFAF4
1469,Ivan Juric,Penn State,1.35014,-0.613492,0.736648,1340,0.588675665685543,0.593434966128722,1.18211063181427,114.436514522857,113.436043675129,1.00047084772712,-97,2506621,#FFF1E1,#E3EDF6,#FFFAF4
1470,Ryan Dufault,St. Thomas (MN),2.09797,-1.36239,0.73558,914,2.24110416482212,-0.698124287401009,1.54297987742111,113.570865158364,113.723217132979,-0.152351974614962,34,1726448,#FFEAD0,#C0D8ED,#FFFAF4
1471,Landon Seaman,Cal State Fullerton,1.85342,-1.11917,0.73425,1272,1.85921738429828,-0.763964084706214,1.09525329959207,108.501565150601,110.203197408148,-1.70163225754634,29,2181262,#FFEDD6,#CBDFF0,#FFFAF4
1472,Xavier Hall,Indiana State,0.378263,0.355598,0.733861,1442,1.24193720579876,-0.796221702457484,0.445715503341276,101.594251993875,102.703918926067,-1.10966693219234,-24,1933322,#FFFBF6,#FFF8F1,#FFFAF4
1473,Ryan Curry,Army,1.60149,-0.868403,0.733087,1712,2.30804695701379,-0.396646064015186,1.9114008929986,98.1640869147613,115.769703345623,-17.6056164308618,-161,2143633,#FFEFDB,#D7E6F3,#FFFAF4
1474,Omari Witherspoon,Pittsburgh,-0.398159,1.12976,0.731601,1486,-0.286788715518224,1.94880560586726,1.66201689034903,109.190220154908,104.515971057207,4.67424909770158,-48,2538944,#F3F7FB,#FFEBD3,#FFFAF4
1475,Sebastian Akins,Wake Forest,0.268897,0.462206,0.731103,896,0.568607080329558,1.02443751263768,1.59304459296723,111.264720877787,103.045763350511,8.21895752727637,4,2306685,#FFFCF9,#FFF7ED,#FFFAF4
1476,Malek Gomma,Weber State,0.698383,0.031281,0.729664,1340,0.0945114759155212,-0.571214803130811,-0.476703327215289,109.340276462296,108.665761051858,0.67451541043777,65,2113992,#FFF8EF,#FFFEFD,#FFFAF4
1477,Willie Williams,Northwestern State,-0.331189,1.06081,0.729621,1236,0.23095265974829,0.428546423483937,0.659499083232227,97.0583771354096,106.049495573794,-8.99111843838413,-65,2313592,#F5F8FC,#FFECD6,#FFFAF4
1478,Shon Abaev,Cincinnati,-0.718143,1.44418,0.726037,687,-0.604375652164269,0.349446331826974,-0.254929320337295,102.338533127836,93.5759376140509,8.76259551378492,68,2492962,#E9F1F8,#FFE6C7,#FFFAF4
1479,Troy Cicero Jr.,Loyola Maryland,0.790359,-0.0645614,0.7257976,708,0.515461621075405,-0.27657516654404,0.238886454531365,107.801707208414,108.252043840598,-0.450336632184478,66,2106672,#FFF7ED,#FCFDFE,#FFFAF4
1480,Madison Durr,UNC Wilmington,0.89171,-0.167129,0.724581,1070,1.56834969330178,-0.823556386174354,0.744793307127422,106.435072095877,105.598634244006,0.836437851870686,65,1925393,#FFF6EB,#F7FAFC,#FFFAF4
1481,Julien Gomez,Texas-Rio Grande Valley,1.22228,-0.500037,0.722243,1168,1.73435141287821,-0.537018316467022,1.19733309641119,108.903678672339,106.320313225934,2.58336544640558,71,2534677,#FFF3E4,#E8F0F8,#FFFAF4
1482,Josiah Hammons,Illinois-Chicago,2.02105,-1.30059,0.72046,746,2.04730627754275,-0.491650142076641,1.55565613546611,109.941305534155,108.119440398995,1.82186513516054,26,2161665,#FFEBD2,#C3DAED,#FFFAF4
1483,Nick Jones,Wagner,0.0678573,0.652273,0.7201303,1508,0.187473996800698,0.189277706855265,0.376751703655963,100.019748619404,108.680932570999,-8.66118395159596,-13,2569020,#FFFEFD,#FFF3E5,#FFFAF4
1484,DaMariee Jones,Southern,0.982797,-0.264092,0.718705,1270,1.13729085214444,-0.0696800304194914,1.06761082172495,103.473232290331,112.328586606394,-8.8553543160627,-29,2168928,#FFF5E9,#F2F7FB,#FFFAF4
1485,RJ Johnson,Rhode Island,0.730178,-0.0139637,0.7162143,1234,0.947534270696971,-0.312290412569944,0.635243858127028,101.906099806242,101.607468802589,0.298631003653727,4,1892539,#FFF7EE,#FEFEFE,#FFFAF4
1486,Javon Ruffin,Bowling Green,0.66938,0.0441839,0.7135639,1183,0.523162909220512,-0.744537681073603,-0.22137477185309,105.914331889186,102.048071505914,3.86626038327178,83,1720266,#FFF8F0,#FFFEFD,#FFFAF4
1487,Cameron Fens,South Dakota,0.00616102,0.704534,0.71069502,1334,0.552287421568346,0.977534040132337,1.52982146170068,102.17426754646,111.341447949518,-9.1671804030584,-36,1933809,#FFFEFE,#FFF3E3,#FFFAF4
1488,Dusty Stromer,Grand Canyon,0.0890987,0.619944,0.7090427,1246,-0.24538878042043,-0.338514385195476,-0.583903165615907,106.805928587323,98.3936353629572,8.41229322436566,114,2105893,#FFFEFD,#FFF4E7,#FFFAF4
1489,Parker Gerrits,Washington State,0.789134,-0.0824266,0.7067074,482,0.555559444436601,-0.0523296814423356,0.503229762994265,111.415825227339,108.016040424786,3.39978480255294,-17,2093262,#FFF7ED,#FBFCFD,#FFFAF4
1490,Seth Amunrud,Montana State,1.642,-0.93559,0.70641,814,1.5268011262758,-0.286807067936424,1.23999405833938,111.560437063251,110.341247158668,1.21918990458305,48,2568043,#FFEFDA,#D4E4F2,#FFFAF4
1491,Mohammad Habhab,Eastern Michigan,-0.572569,1.27896,0.706391,1852,-0.0109468514356645,1.70258724257573,1.69164039114006,99.8011677821504,106.079117375543,-6.27794959339217,-92,2311739,#EDF4FA,#FFE9CD,#FFFAF4
1492,George Marshall,Morehead State,1.60165,-0.895425,0.706225,1574,2.18091127223688,-0.346552955101463,1.83435831713542,104.344786891232,114.985322193567,-10.640535302335,-65,2132547,#FFEFDB,#D6E5F3,#FFFAF4
1493,Jonah Hinton,Rhode Island,0.0578492,0.642307,0.7001562,1567,0.826271552912795,-0.519246381203266,0.307025171709529,100.812550583126,97.4468282565988,3.36572232652764,73,1891712,#FFFEFD,#FFF4E6,#FFFAF4
1494,Tyler Mrus,BYU,1.20086,-0.501172,0.699688,465,-0.533833512220748,-0.488031232035821,-1.02186474425657,125.077551805311,101.044193657457,24.0333581478545,94,1910969,#FFF3E4,#E8F0F8,#FFFAF4
1495,Chance Trujillo,Utah Tech,1.64058,-0.941552,0.699028,1782,2.04107668622547,-0.69051861452394,1.35055807170153,106.238336273068,111.168491452238,-4.93015517916915,-43,1720452,#FFEFDA,#D4E4F2,#FFFAF4
1496,N'famara Dabo,Brown,-0.621509,1.3158,0.694291,966,0.573402766666969,1.08447607667317,1.65787884334014,94.0637617459947,105.247334083523,-11.1835723375278,-97,2110966,#ECF3F9,#FFE8CC,#FFFAF4
1497,Mike Woods,Navy,-0.019737,0.708164,0.688427,1162,0.448550294726801,-0.685558479873197,-0.237008185146395,102.458228559085,102.30770571116,0.150522847925871,124,1913814,#FEFEFE,#FFF2E3,#FFFAF4
1498,Giovanni Emejuru,East Carolina,0.394843,0.290687,0.68553,1707,0.878680018254003,1.13452810133821,2.01320811959221,100.302972236707,109.570778065751,-9.26780582904361,-166,1688553,#FFFBF6,#FFFAF3,#FFFAF4
1499,Percy Daniels,Tulane,0.0763455,0.605632,0.6819775,854,-0.615680575772091,1.56879484441022,0.953114268638131,108.906328596654,110.465537813307,-1.55920921665345,-102,1913001,#FFFEFD,#FFF4E7,#FFFAF5
1500,Kamrin Oriol,North Florida,2.92648,-2.24795,0.67853,1946,3.53662089613513,-0.570245009829078,2.96637588630605,104.809565557263,123.638733429426,-18.8291678721629,-325,2282767,#FFE2BE,#98BFE1,#FFFAF5
1501,Anthony Finkley,Saint Joseph's,-0.0831003,0.760541,0.6774407,1022,-0.351882430904694,-0.359309110127481,-0.711191541032175,100.920902609455,100.924445638219,-0.00354302876428569,57,2134483,#FCFDFE,#FFF2E1,#FFFAF5
1502,Yohan Traore,Butler,2.31472,-1.63868,0.67604,1088,2.142413617167,-0.447569021128306,1.69484459603869,114.896337602869,111.502088641497,3.39424896137135,-46,1905717,#FFE8CC,#B4D0E9,#FFFAF5
1503,Hayden Wood,Jacksonville,1.77039,-1.09861,0.67178,1354,1.7591856933147,-0.30862463266786,1.45056106064684,104.545183923913,113.200201376051,-8.65501745213761,-61,2474833,#FFEDD8,#CCDFF0,#FFFAF5
1504,Ryan Myers,Western Kentucky,1.42764,-0.756051,0.671589,1212,2.75523553390445,-0.905490526413088,1.84974500749136,103.911488828042,104.058957940564,-0.147469112522902,35,1602907,#FFF1DF,#DCE9F5,#FFFAF5
1505,Jalen Pitre,Tennessee State,-0.010143,0.675528,0.665385,1280,0.590120672226966,-0.36849243140306,0.221628240823906,105.734910685985,103.704938504402,2.0299721815827,124,1917658,#FEFEFE,#FFF3E5,#FFFAF5
1506,Derin Saran,UC Irvine,-1.27852,1.94348,0.66496,1712,-0.690495313231985,0.432547553821524,-0.257947759410461,99.169804784138,94.864478060325,4.30532672381302,128,2111155,#D8E7F4,#FFDEB4,#FFFAF5
1507,Fabian Flores,DePaul,-1.08189,1.74597,0.66408,482,0.395955795557041,0.452571949280105,0.848527744837146,101.792010853726,92.5214420958992,9.2705687578264,1,2543744,#DEEBF5,#FFE1BB,#FFFAF5
1508,Logan McIntire,Central Michigan,1.78458,-1.13047,0.65411,1214,1.89801928405048,-0.21776605966171,1.68025322438877,107.28882679393,113.37726263187,-6.08843583794016,-53,1909579,#FFEDD7,#CBDFF0,#FFFAF5
1509,Danny Carbuccia,Massachusetts,1.36573,-0.713519,0.652211,1562,1.46179965914917,-0.421505464634863,1.04029419451431,107.116776185155,109.605712306783,-2.48893612162775,24,2472222,#FFF1E0,#DEEAF5,#FFFAF5
1510,Jayden Jackson,California Baptist,0.325309,0.322308,0.647617,1348,0.0309094350439332,-0.953862316207953,-0.92295288116402,102.774603430427,100.067862758969,2.70674067145833,131,1688535,#FFFBF7,#FFF9F2,#FFFAF5
1511,Andrew Ball,Monmouth,0.291876,0.354945,0.646821,1157,0.512215782710412,0.100249930517697,0.612465713228109,106.393634729036,102.614658141326,3.7789765877092,92,1925672,#FFFCF8,#FFF8F1,#FFFAF5
1512,Xavier Amos,Loyola Chicago,-0.0880871,0.730654,0.6425669,826,0.317408345121518,-0.257709943858067,0.0596984012634514,102.134776358172,104.498649622075,-2.36387326390333,-65,1945179,#FCFDFE,#FFF2E2,#FFFAF5
1513,Brody Rowbury,Idaho,0.630324,0.00744614,0.63777014,1376,0.601439869964658,-0.21450215882293,0.386937711141728,104.934973579473,105.465529521298,-0.530555941825051,50,1923942,#FFF8F1,#FFFEFE,#FFFAF5
1514,Tommy Kamarad,Winthrop,0.0673035,0.570372,0.6376755,993,0.192330585766975,0.0719339618665755,0.26426454763355,107.889453111476,105.777368637852,2.11208447362372,28,1933792,#FFFEFD,#FFF5E9,#FFFAF5
1515,Yann Farell,Sacred Heart,1.91964,-1.28391,0.63573,1645,2.10263128571426,-1.10079245424704,1.00183883146722,106.845970270279,115.826190381012,-8.98022011073289,-64,1927928,#FFECD4,#C4DAEE,#FFFAF5
1516,D'Aundre Samuels,Houston Christian,0.0502896,0.581517,0.6318066,1111,-0.0493454149683002,0.608469347219019,0.559123932250719,99.542765708215,110.804199542687,-11.261433834472,-71,2138682,#FFFEFD,#FFF5E8,#FFFAF5
1517,Joey Chammaa,Arkansas State,1.15874,-0.529902,0.628838,649,3.07227243347387,-0.52914699881166,2.54312543466221,100.463233054123,105.518442623553,-5.05520956943029,17,2153999,#FFF3E5,#E6F0F8,#FFFAF5
1518,Felix Kossaras,Colorado,0.863297,-0.2372,0.626097,781,0.347396527708703,0.161804185251033,0.509200712959736,115.332132075987,107.402920591219,7.92921148476784,29,2317068,#FFF6EC,#F4F8FB,#FFFAF5
1519,Bernie Blunt,Mercyhurst,1.72045,-1.09663,0.62382,1654,1.96313512903217,-1.47927618054143,0.483858948490746,100.837240133216,109.577258773279,-8.74001864006286,15,1683618,#FFEED9,#CCE0F0,#FFFAF5
1520,Cam McDowell,Tarleton State,0.489799,0.133359,0.623158,765,0.254937830608595,-0.081720228572142,0.173217602036453,103.08463687998,105.633199119765,-2.54856223978501,6,1705344,#FFFAF4,#FFFCF9,#FFFAF5
1521,John Broom,South Alabama,0.955325,-0.334803,0.620522,623,-1.62470271150632,-0.496241802583116,-2.12094451408943,110.107501003584,113.247540485983,-3.14003948239898,-2,2144554,#FFF5EA,#EFF5FA,#FFFAF5
1522,Ryan Crotty,Oklahoma State,0.585939,0.034571,0.62051,464,-0.304705439811887,-0.650861961417418,-0.955567401229305,114.614514175706,104.43798701874,10.1765271569652,25,2533163,#FFF9F2,#FFFEFD,#FFFAF5
1523,Deywilk Tavarez,Loyola Chicago,0.601172,0.0157711,0.6169431,1246,0.832439171409534,-0.0317228966869784,0.800716274722555,101.829805678446,109.199757022979,-7.36995134453247,-87,2144427,#FFF9F1,#FFFEFE,#FFFBF5
1524,Jason Nelson,Youngstown State,0.0733706,0.542963,0.6163336,1282,-0.312730952514693,0.262975796290876,-0.0497551562238174,105.305441392107,102.775158475675,2.53028291643216,63,1701888,#FFFEFD,#FFF5EA,#FFFBF5
1525,Dante Censori-Hercules,Portland,0.649391,-0.0357174,0.6136736,1126,0.773664043841705,0.320938441046379,1.09460248488808,104.935619259325,107.867730216169,-2.93211095684422,-73,2539445,#FFF8F0,#FDFDFE,#FFFBF6
1526,Kade Sebastian,American,0.250693,0.359679,0.610372,1072,0.483587211057222,-0.411568036059321,0.0720191749979013,104.499199481366,106.100655165017,-1.60145568365151,9,2478271,#FFFCF9,#FFF8F1,#FFFBF6
1527,Rob Diaz,Long Beach State,0.10704,0.498909,0.605949,1177,1.24601576173282,1.36784805162035,2.61386381335317,98.7009458580861,109.504372097589,-10.8034262395028,-97,2172905,#FFFDFC,#FFF6EB,#FFFBF6
1528,Jac Mani,Fresno State,-0.504223,1.10745,0.603227,500,-0.710072597563999,-0.188524655514963,-0.898597253078962,104.754431568795,97.8675640217653,6.88686754702941,46,1942786,#EFF5FA,#FFECD4,#FFFBF6
1529,Tamaury Releford,Morehead State,-0.857597,1.46034,0.602743,688,-0.376581221549515,-0.101276888701426,-0.477858110250941,98.2027627370591,105.086217008345,-6.88345427128574,-13,2125534,#E5EFF7,#FFE6C6,#FFFBF6
1530,Ernest Shelton,Merrimack,1.13514,-0.534027,0.601113,1998,1.86046023370543,-0.709704096344482,1.15075613736095,104.157665106751,105.788117728584,-1.6304526218331,52,2138384,#FFF3E6,#E6EFF7,#FFFBF6
1531,Ramon Walker Jr.,Houston,0.664954,-0.0645578,0.6003962,473,0.355620659065319,-0.463037783685086,-0.107417124619767,118.661220830252,97.6013652461456,21.0598555841068,68,1694226,#FFF8F0,#FCFDFE,#FFFBF6
1532,Masai Troutman,George Mason,0.0765376,0.522758,0.5992956,1214,0.807047805325787,0.0715567469786947,0.878604552304482,106.691217770911,100.796359308879,5.89485846203168,75,1889830,#FFFEFD,#FFF6EA,#FFFBF6
1533,Jackson Rasmussen,Idaho,0.142226,0.456349,0.598575,1709,-0.422002920784795,-0.483835403917428,-0.905838324702223,107.166202856735,103.853053475523,3.3131493812117,94,2481333,#FFFDFB,#FFF7ED,#FFFBF6
1534,Bryce Eaton,Saint Peter's,1.00239,-0.404426,0.597964,1250,1.70495884097925,-0.579606376223898,1.12535246475535,102.079883916339,106.400881792707,-4.32099787636833,25,2110194,#FFF5E8,#ECF3F9,#FFFBF6
1535,Evan Haywood,Butler,1.1244,-0.529968,0.594432,984,1.84580903153539,-0.0608411809569733,1.78496785057841,110.368371866814,107.063122418549,3.30524944826454,-33,2302156,#FFF4E6,#E6F0F8,#FFFBF6
